Stok Kodu;Urun Adi;Marka;Kategori Yolu;Stok Adedi;Fiyat;Para Birimi;Fiyat (TL);KDV %;Gorsel;Urun Linki
T3380035F;3,5 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;4680;0.69;USD;33.19;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380035F.jpg;https://talhateknik.diaeticaret.com/3-5mm-fully-ground-matkap-ucu-hss-din338-eric-p2812
TGT340035;3,5 MM Uzun Matkap Ucu HSS DIN340 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;1880;1.27;USD;61.08;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TGT340035.jpg;https://talhateknik.diaeticaret.com/3-5mm-uzun-matkap-ucu-hss-din340-gt100-eric-p5963
T3380036CO;3,6 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;1410;1.11;USD;53.39;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380036CO.jpg;https://talhateknik.diaeticaret.com/3-6mm-altin-seri-matkap-ucu-hss-din338-eric-p5817
T3380036F;3,6 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;900;0.76;USD;36.55;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380036F.jpg;https://talhateknik.diaeticaret.com/3-6mm-fully-ground-matkap-ucu-hss-din338-eric-p5701
T3380037CO;3,7 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;880;1.11;USD;53.39;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380037CO.jpg;https://talhateknik.diaeticaret.com/3-7mm-altin-seri-matkap-ucu-hss-din338-eric-p5818
T3380037F;3,7 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;950;0.76;USD;36.55;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380037F.jpg;https://talhateknik.diaeticaret.com/3-7mm-fully-ground-matkap-ucu-hss-din338-eric-p5702
T3380038CO;3,8 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;1220;1.11;USD;53.39;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380038CO.jpg;https://talhateknik.diaeticaret.com/3-8mm-altin-seri-matkap-ucu-hss-din338-eric-p5819
T3380038F;3,8 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;1090;0.76;USD;36.55;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380038F.jpg;https://talhateknik.diaeticaret.com/3-8mm-fully-ground-matkap-ucu-hss-din338-eric-p5703
T3380039CO;3,9 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;940;1.11;USD;53.39;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380039CO.jpg;https://talhateknik.diaeticaret.com/3-9mm-altin-seri-matkap-ucu-hss-din338-eric-p5820
T3380039F;3,9 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;930;0.76;USD;36.55;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380039F.jpg;https://talhateknik.diaeticaret.com/3-9mm-fully-ground-matkap-ucu-hss-din338-eric-p5704
T3380030CO;3 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;7970;0.68;USD;32.71;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380030CO.jpg;https://talhateknik.diaeticaret.com/3mm-altin-seri-matkap-ucu-hss-din338-eric-p2851
T3380030F;3 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;4460;0.58;USD;27.9;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380030F.jpg;https://talhateknik.diaeticaret.com/3mm-fully-ground-matkap-ucu-hss-din338-eric-p2810
TGT340030;3 MM Uzun Matkap Ucu HSS DIN340 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;2600;0.99;USD;47.62;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TGT340030.jpg;https://talhateknik.diaeticaret.com/3mm-uzun-matkap-ucu-hss-din340-gt100-eric-p5960
T3380041CO;4,1 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;780;1.17;USD;56.27;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380041CO.jpg;https://talhateknik.diaeticaret.com/4-1mm-altin-seri-matkap-ucu-hss-din338-eric-p5821
T3380041F;4,1 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;1400;0.83;USD;39.92;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380041F.jpg;https://talhateknik.diaeticaret.com/4-1mm-fully-ground-matkap-ucu-hss-din338-eric-p5705
T3380042CO;4,2 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;5780;1.17;USD;56.27;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380042CO.jpg;https://talhateknik.diaeticaret.com/4-2mm-altin-seri-matkap-ucu-hss-din338-eric-p2855
T3380042F;4,2 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;3850;0.83;USD;39.92;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380042F.jpg;https://talhateknik.diaeticaret.com/4-2mm-fully-ground-matkap-ucu-hss-din338-eric-p2814
TGT340042;4,2 MM Uzun Matkap Ucu HSS DIN340 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;1860;1.62;USD;77.92;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TGT340042.jpg;https://talhateknik.diaeticaret.com/4-2mm-uzun-matkap-ucu-hss-din340-gt100-eric-p5965
T3380043CO;4,3 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;970;1.4;USD;67.33;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380043CO.jpg;https://talhateknik.diaeticaret.com/4-3mm-altin-seri-matkap-ucu-hss-din338-eric-p5822
T3380043F;4,3 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;1520;0.83;USD;39.92;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380043F.jpg;https://talhateknik.diaeticaret.com/4-3mm-fully-ground-matkap-ucu-hss-din338-eric-p3589
T3380044CO;4,4 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;910;1.4;USD;67.33;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380044CO.jpg;https://talhateknik.diaeticaret.com/4-4mm-altin-seri-matkap-ucu-hss-din338-eric-p5823
T3380044F;4,4 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;970;0.83;USD;39.92;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380044F.jpg;https://talhateknik.diaeticaret.com/4-4mm-fully-ground-matkap-ucu-hss-din338-eric-p5706
T3380045CO;4,5 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;3240;1.4;USD;67.33;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380045CO.jpg;https://talhateknik.diaeticaret.com/4-5mm-altin-seri-matkap-ucu-hss-din338-eric-p2856
T3380045F;4,5 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;1940;0.9;USD;43.29;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380045F.jpg;https://talhateknik.diaeticaret.com/4-5mm-fully-ground-matkap-ucu-hss-din338-eric-p2815
TGT340045;4,5 MM Uzun Matkap Ucu HSS DIN340 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;890;1.85;USD;88.98;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TGT340045.jpg;https://talhateknik.diaeticaret.com/4-5mm-uzun-matkap-ucu-hss-din340-gt100-eric-p5966
T3380046CO;4,6 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;900;1.75;USD;84.17;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380046CO.jpg;https://talhateknik.diaeticaret.com/4-6mm-altin-seri-matkap-ucu-hss-din338-eric-p5824
T3380046F;4,6 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;960;1.1;USD;52.91;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380046F.jpg;https://talhateknik.diaeticaret.com/4-6mm-fully-ground-matkap-ucu-hss-din338-eric-p5707
T3380047CO;4,7 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;840;1.75;USD;84.17;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380047CO.jpg;https://talhateknik.diaeticaret.com/4-7mm-altin-seri-matkap-ucu-hss-din338-eric-p5825
T3380047F;4,7 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;920;1.1;USD;52.91;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380047F.jpg;https://talhateknik.diaeticaret.com/4-7mm-fully-ground-matkap-ucu-hss-din338-eric-p5708
T3380048CO;4,8 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;790;1.75;USD;84.17;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380048CO.jpg;https://talhateknik.diaeticaret.com/4-8mm-altin-seri-matkap-ucu-hss-din338-eric-p5826
T3380048F;4,8 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;1120;1.1;USD;52.91;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380048F.jpg;https://talhateknik.diaeticaret.com/4-8mm-fully-ground-matkap-ucu-hss-din338-eric-p5709
T3380049CO;4,9 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;810;1.75;USD;84.17;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380049CO.jpg;https://talhateknik.diaeticaret.com/4-9mm-altin-seri-matkap-ucu-hss-din338-eric-p5827
T3380049F;4,9 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;930;1.1;USD;52.91;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380049F.jpg;https://talhateknik.diaeticaret.com/4-9mm-fully-ground-matkap-ucu-hss-din338-eric-p5710
T3380040CO;4 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;7340;1.11;USD;53.39;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380040CO.jpg;https://talhateknik.diaeticaret.com/4mm-altin-seri-matkap-ucu-hss-din338-eric-p2854
T3380040F;4 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;7160;0.76;USD;36.55;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380040F.jpg;https://talhateknik.diaeticaret.com/4mm-fully-ground-matkap-ucu-hss-din338-eric-p2813
TGT340040;4 MM Uzun Matkap Ucu HSS DIN340 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;2610;1.51;USD;72.62;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TGT340040.jpg;https://talhateknik.diaeticaret.com/4mm-uzun-matkap-ucu-hss-din340-gt100-eric-p5964
T3380051CO;5,1 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;190;2.15;USD;103.41;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380051CO.jpg;https://talhateknik.diaeticaret.com/5-1mm-altin-seri-matkap-ucu-hss-din338-eric-p5828
T3380051F;5,1 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;760;1.4;USD;67.33;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380051F.jpg;https://talhateknik.diaeticaret.com/5-1mm-fully-ground-matkap-ucu-hss-din338-eric-p4270
T3380052CO;5,2 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;3100;2.15;USD;103.41;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380052CO.jpg;https://talhateknik.diaeticaret.com/5-2mm-altin-seri-matkap-ucu-hss-din338-eric-p2858
T3380052F;5,2 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;700;1.4;USD;67.33;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380052F.jpg;https://talhateknik.diaeticaret.com/5-2mm-fully-ground-matkap-ucu-hss-din338-eric-p2817
TGT340052;5,2 MM Uzun Matkap Ucu HSS DIN340 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;1870;2.87;USD;138.04;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TGT340052.jpg;https://talhateknik.diaeticaret.com/5-2mm-uzun-matkap-ucu-hss-din340-gt100-eric-p5968
T3380053CO;5,3 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;1730;2.15;USD;103.41;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380053CO.jpg;https://talhateknik.diaeticaret.com/5-3mm-altin-seri-matkap-ucu-hss-din338-eric-p5829
T3380053F;5,3 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;790;1.4;USD;67.33;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380053F.jpg;https://talhateknik.diaeticaret.com/5-3mm-fully-ground-matkap-ucu-hss-din338-eric-p5711
T3380054CO;5,4 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;850;2.15;USD;103.41;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380054CO.jpg;https://talhateknik.diaeticaret.com/5-4mm-altin-seri-matkap-ucu-hss-din338-eric-p5830
T3380054F;5,4 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;930;1.4;USD;67.33;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380054F.jpg;https://talhateknik.diaeticaret.com/5-4mm-fully-ground-matkap-ucu-hss-din338-eric-p5712
T3380055CO;5,5 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;2470;2.15;USD;103.41;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380055CO.jpg;https://talhateknik.diaeticaret.com/5-5mm-altin-seri-matkap-ucu-hss-din338-eric-p2859
T3380055F;5,5 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;760;1.4;USD;67.33;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380055F.jpg;https://talhateknik.diaeticaret.com/5-5mm-fully-ground-matkap-ucu-hss-din338-eric-p2818
TGT340055;5,5 MM Uzun Matkap Ucu HSS DIN340 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;910;2.87;USD;138.04;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TGT340055.jpg;https://talhateknik.diaeticaret.com/5-5mm-uzun-matkap-ucu-hss-din340-gt100-eric-p5969
T3380056CO;5,6 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;870;2.5;USD;120.24;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380056CO.jpg;https://talhateknik.diaeticaret.com/5-6mm-altin-seri-matkap-ucu-hss-din338-eric-p5831
T3380056F;5,6 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;930;1.6;USD;76.95;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380056F.jpg;https://talhateknik.diaeticaret.com/5-6mm-fully-ground-matkap-ucu-hss-din338-eric-p5713
T3380057CO;5,7 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;940;2.5;USD;120.24;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380057CO.jpg;https://talhateknik.diaeticaret.com/5-7mm-altin-seri-matkap-ucu-hss-din338-eric-p5832
T3380057F;5,7 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;910;1.6;USD;76.95;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380057F.jpg;https://talhateknik.diaeticaret.com/5-7mm-fully-ground-matkap-ucu-hss-din338-eric-p5714
T3380058CO;5,8 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;510;2.5;USD;120.24;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380058CO.jpg;https://talhateknik.diaeticaret.com/5-8mm-altin-seri-matkap-ucu-hss-din338-eric-p5833
T3380058F;5,8 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;1370;1.6;USD;76.95;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380058F.jpg;https://talhateknik.diaeticaret.com/5-8mm-fully-ground-matkap-ucu-hss-din338-eric-p5715
T3380059CO;5,9 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;940;2.5;USD;120.24;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380059CO.jpg;https://talhateknik.diaeticaret.com/5-9mm-altin-seri-matkap-ucu-hss-din338-eric-p5834
T3380059F;5,9 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;900;1.6;USD;76.95;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380059F.jpg;https://talhateknik.diaeticaret.com/5-9mm-fully-ground-matkap-ucu-hss-din338-eric-p5716
T3380050CO;5 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;6510;1.75;USD;84.17;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380050CO.jpg;https://talhateknik.diaeticaret.com/5mm-altin-seri-matkap-ucu-hss-din338-eric-p2857
T3380050F;5 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;5420;1.1;USD;52.91;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380050F.jpg;https://talhateknik.diaeticaret.com/5mm-fully-ground-matkap-ucu-hss-din338-eric-p2816
TGT340050;5 MM Uzun Matkap Ucu HSS DIN340 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;1640;2.34;USD;112.54;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TGT340050.jpg;https://talhateknik.diaeticaret.com/5mm-uzun-matkap-ucu-hss-din340-gt100-eric-p5967
T3380061CO;6,1 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;880;3.15;USD;151.5;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380061CO.jpg;https://talhateknik.diaeticaret.com/6-1mm-altin-seri-matkap-ucu-hss-din338-eric-p5835
T3380061F;6,1 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;1360;1.9;USD;91.38;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380061F.jpg;https://talhateknik.diaeticaret.com/6-1mm-fully-ground-matkap-ucu-hss-din338-eric-p5717
T3380062CO;6,2 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;1080;3.15;USD;151.5;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380062CO.jpg;https://talhateknik.diaeticaret.com/6-2mm-altin-seri-matkap-ucu-hss-din338-eric-p5836
T3380062F;6,2 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;930;1.9;USD;91.38;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380062F.jpg;https://talhateknik.diaeticaret.com/6-2mm-fully-ground-matkap-ucu-hss-din338-eric-p3590
T3380063CO;6,3 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;940;3.15;USD;151.5;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380063CO.jpg;https://talhateknik.diaeticaret.com/6-3mm-altin-seri-matkap-ucu-hss-din338-eric-p5837
T3380063F;6,3 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;850;1.9;USD;91.38;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380063F.jpg;https://talhateknik.diaeticaret.com/6-3mm-fully-ground-matkap-ucu-hss-din338-eric-p5718
T3380064CO;6,4 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;390;3.15;USD;151.5;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380064CO.jpg;https://talhateknik.diaeticaret.com/6-4mm-altin-seri-matkap-ucu-hss-din338-eric-p5838
T3380064F;6,4 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;970;1.9;USD;91.38;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380064F.jpg;https://talhateknik.diaeticaret.com/6-4mm-fully-ground-matkap-ucu-hss-din338-eric-p5719
T3380065CO;6,5 MM Altın Seri Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;2800;3.15;USD;151.5;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380065CO.jpg;https://talhateknik.diaeticaret.com/6-5mm-altin-seri-matkap-ucu-hss-din338-eric-p2861
T3380065F;6,5 MM Fully Ground Matkap Ucu HSS DİN338 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;3170;1.9;USD;91.38;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/T3380065F.jpg;https://talhateknik.diaeticaret.com/6-5mm-fully-ground-matkap-ucu-hss-din338-eric-p2820
TGT340065;6,5 MM Uzun Matkap Ucu HSS DIN340 GT100 ERİC;ERİC;Matkap ve Freze>Matkap Uçları>HSS Matkap Uçları;1820;3.85;USD;185.17;20;https://raw.githubusercontent.com/dumanonur42-rgb/ticimax-stok/main/gorseller/TGT340065.jpg;https://talhateknik.diaeticaret.com/6-5mm-uzun-matkap-ucu-hss-din340-gt100-eric-p5971
